series_id,label,title,units,frequency,date,value,retrieved
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2000-07-01,10318.165,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2000-10-01,10435.744,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2001-01-01,10470.231,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2001-04-01,10599.0,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2001-07-01,10598.02,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2001-10-01,10660.465,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2002-01-01,10783.5,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2002-04-01,10887.46,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2002-07-01,10984.04,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2002-10-01,11061.433,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2003-01-01,11174.129,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2003-04-01,11312.766,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2003-07-01,11566.669,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2003-10-01,11772.234,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2004-01-01,11923.447,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2004-04-01,12112.815,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2004-07-01,12305.307,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2004-10-01,12527.214,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2005-01-01,12767.286,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2005-04-01,12922.656,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2005-07-01,13142.642,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2005-10-01,13324.204,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2006-01-01,13599.16,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2006-04-01,13753.424,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2006-07-01,13870.188,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2006-10-01,14039.56,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2007-01-01,14215.651,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2007-04-01,14402.082,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2007-07-01,14564.117,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2007-10-01,14715.058,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2008-01-01,14706.538,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2008-04-01,14865.701,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2008-07-01,14898.999,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2008-10-01,14608.209,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2009-01-01,14430.902,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2009-04-01,14381.236,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2009-07-01,14448.882,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2009-10-01,14651.249,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2010-01-01,14764.61,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2010-04-01,14980.193,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2010-07-01,15141.607,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2010-10-01,15309.474,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2011-01-01,15351.448,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2011-04-01,15557.539,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2011-07-01,15647.68,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2011-10-01,15842.259,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2012-01-01,16068.805,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2012-04-01,16207.115,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2012-07-01,16319.541,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2012-10-01,16420.419,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2013-01-01,16648.189,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2013-04-01,16728.687,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2013-07-01,16953.838,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2013-10-01,17192.019,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2014-01-01,17197.738,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2014-04-01,17518.508,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2014-07-01,17804.228,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2014-10-01,17912.079,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2015-01-01,18063.529,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2015-04-01,18279.784,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2015-07-01,18401.626,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2015-10-01,18435.137,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2016-01-01,18525.933,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2016-04-01,18711.702,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2016-07-01,18892.639,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2016-10-01,19089.379,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2017-01-01,19280.084,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2017-04-01,19438.643,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2017-07-01,19692.595,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2017-10-01,20037.088,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2018-01-01,20328.553,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2018-04-01,20580.912,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2018-07-01,20798.73,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2018-10-01,20917.867,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2019-01-01,21111.6,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2019-04-01,21397.938,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2019-07-01,21717.171,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2019-10-01,21933.217,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2020-01-01,21751.238,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2020-04-01,19958.291,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2020-07-01,21704.437,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2020-10-01,22087.16,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2021-01-01,22680.693,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2021-04-01,23425.91,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2021-07-01,23982.379,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2021-10-01,24813.6,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2022-01-01,25250.347,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2022-04-01,25861.292,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2022-07-01,26336.304,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2022-10-01,26770.514,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2023-01-01,27216.445,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2023-04-01,27530.055,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2023-07-01,28074.846,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2023-10-01,28424.722,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2024-01-01,28708.161,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2024-04-01,29147.044,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2024-07-01,29511.664,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2024-10-01,29825.182,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2025-01-01,30042.113,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2025-04-01,30485.729,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2025-07-01,31098.027,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2025-10-01,31422.526,2026-05-15
GDP,gdp_nominal,Gross Domestic Product,Bil. of $,Q,2026-01-01,31856.257,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1947-01-01,2182.681,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1947-04-01,2176.892,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1947-07-01,2172.432,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1947-10-01,2206.452,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1948-01-01,2239.682,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1948-04-01,2276.69,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1948-07-01,2289.77,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1948-10-01,2292.364,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1949-01-01,2260.807,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1949-04-01,2253.128,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1949-07-01,2276.424,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1949-10-01,2257.352,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1950-01-01,2346.104,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1950-04-01,2417.682,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1950-07-01,2511.127,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1950-10-01,2559.214,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1951-01-01,2593.967,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1951-04-01,2638.898,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1951-07-01,2693.259,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1951-10-01,2699.156,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1952-01-01,2727.954,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1952-04-01,2733.8,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1952-07-01,2753.517,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1952-10-01,2843.941,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1953-01-01,2896.811,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1953-04-01,2919.206,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1953-07-01,2902.785,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1953-10-01,2858.845,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1954-01-01,2845.192,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1954-04-01,2848.305,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1954-07-01,2880.482,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1954-10-01,2936.852,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1955-01-01,3020.746,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1955-04-01,3069.91,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1955-07-01,3111.379,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1955-10-01,3130.068,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1956-01-01,3117.922,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1956-04-01,3143.694,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1956-07-01,3140.874,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1956-10-01,3192.57,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1957-01-01,3213.011,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1957-04-01,3205.97,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1957-07-01,3237.386,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1957-10-01,3203.894,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1958-01-01,3120.724,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1958-04-01,3141.224,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1958-07-01,3213.884,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1958-10-01,3289.032,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1959-01-01,3352.129,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1959-04-01,3427.667,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1959-07-01,3430.057,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1959-10-01,3439.832,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1960-01-01,3517.181,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1960-04-01,3498.246,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1960-07-01,3515.385,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1960-10-01,3470.278,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1961-01-01,3493.703,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1961-04-01,3553.021,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1961-07-01,3621.252,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1961-10-01,3692.289,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1962-01-01,3758.147,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1962-04-01,3792.149,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1962-07-01,3838.776,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1962-10-01,3851.421,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1963-01-01,3893.482,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1963-04-01,3937.183,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1963-07-01,4023.755,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1963-10-01,4050.147,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1964-01-01,4135.553,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1964-04-01,4180.592,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1964-07-01,4245.918,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1964-10-01,4259.046,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1965-01-01,4362.111,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1965-04-01,4417.225,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1965-07-01,4515.427,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1965-10-01,4619.458,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1966-01-01,4731.888,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1966-04-01,4748.046,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1966-07-01,4788.254,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1966-10-01,4827.537,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1967-01-01,4870.299,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1967-04-01,4873.287,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1967-07-01,4919.392,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1967-10-01,4956.477,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1968-01-01,5057.553,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1968-04-01,5142.033,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1968-07-01,5181.859,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1968-10-01,5202.212,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1969-01-01,5283.597,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1969-04-01,5299.625,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1969-07-01,5334.6,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1969-10-01,5308.556,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1970-01-01,5300.652,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1970-04-01,5308.164,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1970-07-01,5357.077,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1970-10-01,5299.672,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1971-01-01,5443.619,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1971-04-01,5473.059,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1971-07-01,5518.072,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1971-10-01,5531.032,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1972-01-01,5632.649,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1972-04-01,5760.47,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1972-07-01,5814.854,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1972-10-01,5912.22,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1973-01-01,6058.544,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1973-04-01,6124.506,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1973-07-01,6092.301,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1973-10-01,6150.131,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1974-01-01,6097.258,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1974-04-01,6111.751,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1974-07-01,6053.978,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1974-10-01,6030.464,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1975-01-01,5957.035,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1975-04-01,5999.61,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1975-07-01,6102.326,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1975-10-01,6184.53,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1976-01-01,6323.649,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1976-04-01,6370.025,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1976-07-01,6404.895,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1976-10-01,6451.177,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1977-01-01,6527.703,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1977-04-01,6654.466,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1977-07-01,6774.457,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1977-10-01,6774.592,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1978-01-01,6796.26,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1978-04-01,7058.92,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1978-07-01,7129.915,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1978-10-01,7225.75,2026-05-15
GDPC1,gdp_real,Real Gross Domestic Product,Bil. of Chn. 2017 $,Q,1979-01-01,7238.727,2026-05-15
